0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.347852521279602,20.618011508230683,20.419173249125596,13.678422958095293,24.261908206689665,35.193167991210004,19.126624314665413,17.779554520325142,17.586179841773735,17.307909651967663,28.612204452455696,17.304742503356923,17.371536423087576,34.07277969902608,19.469590904818148,16.32051169797916,47.34640781785015,18.276693679493523,16.1381247748122,29.74052496882674,16.937162135180994,29.183739629070367,17.863957838090172,16.470343789508266,22.68426776949296,19.196076265394673,34.24788248801951,19.8825790082672,20.33128048791193,23.151612598238287,21.124063696313584,27.645739633905883,21.170889720683792,21.230724211580927,24.064694104543246,17.719726622625366,17.185122058036157,18.238546563460815,22.729119867538262,23.41790579644019,21.722540395427586,21.210758095977983,25.96124620637063,16.658326223393534,13.97725734331549,22.19027825614553,20.66000452523898,14.712176906414731,23.934258397303903,18.627716683106552,25.55973914434151,23.75503233307966,29.418564095126737,78.24762511239284,15.093722990256538,19.41790837046453,19.040494507549905,15.538827534545376,29.22338098225055,17.11091423318467,16.35109346948335,27.879546614716105,13.84724245520714,20.410929323656017,17.311730923385245,40.31683287232194,14.973079200271423,13.162731728539303,16.522544760060992,13.25228782682341,39.224113783627224,17.55129643179156,17.81157580083979
13.890501778075626,21.806046192721695,23.870792965982787,16.435759114371436,31.42293483556938,36.72570397920612,43.48395929766948,20.482170409557398,18.129928756592292,17.834391887480518,23.157161702607056,29.400193845821043,19.9074251384927,29.841708454981205,19.607528388411897,18.30961273951576,37.38232850569252,16.372517403871516,19.550411842971386,23.48824112640576,28.281955925653094,21.898828520715476,22.817688065218,16.604088477195425,24.819251927990496,20.142819755269606,34.99161619793803,21.99548937145621,20.414003352090923,22.2708295271985,24.84829642247196,26.960421154939063,21.089826237422436,25.76259425445799,25.113514687767672,21.01588052200332,17.26490794088082,21.57440483822711,28.155148017076385,27.16198449621748,22.331320020311463,23.140960297528935,24.90271422266214,20.270544200185547,15.05946221801729,19.951209350038763,25.265360437527903,15.564620421650261,28.075882671491772,20.677540331951192,25.736540308209307,26.33776527933183,29.8458630153497,67.071854200675,17.648771035947984,23.367322334235887,20.251237313238946,18.264340395448574,34.41035633567522,19.548047516032675,17.353291457300852,24.30235586912191,17.86759906820122,22.199631424919193,17.912523342087237,34.72008086146993,16.2198693030596,15.790570497370163,17.648278205181366,13.880938243141072,38.73886485149403,17.53702909558761,20.351780340890855
16.355458840140116,20.795548840517917,16.037974131684283,17.11194382963407,27.287419147921934,30.180479402728608,27.490616021170318,22.13879086501554,21.00571267902124,19.39253747319245,22.31384650243739,17.33792473212987,18.733362281861847,33.842597009833526,22.152764478060654,19.731603359966623,33.16460627271515,16.725565511668982,18.923104816170078,28.55368629274583,13.107238034457785,23.00729901860391,24.297640498009905,15.689965848664118,25.54068296798016,22.255122396319855,36.24081671582103,20.778876152211424,21.083771399096833,24.704077484712986,26.717372203599812,28.292674894600037,21.24551957832597,28.98595846664965,27.067174566266292,24.594658447518846,17.78780116475098,19.45004195290009,32.516615256959625,30.456437165712554,25.470256656387686,28.125710915227867,21.275871921871016,22.937425861453143,15.950544662409014,19.953517622256747,26.14484524891847,21.196038958024268,29.599548801654784,22.69341083932892,28.859259261846166,29.647747867224826,30.64958851883738,65.33338064710821,21.839117395463955,25.861072269867755,22.4791229331044,19.32049607554149,36.75234295183305,21.434773311737352,20.67617199695031,26.760968736059883,13.845618703301344,24.301433940456377,19.712406571194325,34.49296986877257,16.917131961816317,19.21915627832952,18.461758718896437,12.404471040177853,18.975546519818003,18.568014745650697,22.164099610050837
14.664872338427607,22.42563378307792,16.172406099415312,18.16865183075587,31.773413780465763,29.98659068309337,32.458635043132524,20.92928000510955,17.43379208069758,20.428802253473467,20.756114924954282,17.378618624389212,18.89962118410959,33.36769901974168,21.54912532197044,16.56557010392943,35.07397335747855,15.077009559469822,13.409793009968086,26.8536431728551,13.751298407071546,24.41484721477362,26.95004637562856,14.808052573060001,25.492870731773284,20.16054334138497,32.97705997037125,19.914187319579067,21.7596797586706,23.53944241036487,21.95155055890855,28.170215407663736,21.287484164071934,31.686660346655586,25.236555677924404,27.911890772861668,20.944900362363867,19.850181371294525,36.63663731449886,27.983078066279983,22.970886034965385,26.67772416728615,22.96401686393006,25.40829127639389,14.260733409121581,21.04866582116255,24.346920771023516,20.453281953040285,30.375297793870416,25.122201174796384,24.11223427968077,32.38356928380378,25.00209870751025,71.35895981820585,20.06507824128899,21.8659346135384,20.687563487912758,19.281330032356887,31.077763983742546,19.348712920368264,16.77767334718491,23.93393117821677,14.938719447336332,19.995487235834204,19.390080419481457,35.60938891335255,16.415040153207272,13.611564848296814,17.55197524996271,13.399431358107671,18.49223040843722,19.523379751165354,18.982438169383702
15.305139884601346,22.72123826197479,16.24218303618363,22.19125964488414,29.468915412120246,30.214681972678417,31.937460141344733,21.15339496394393,18.392614039545734,15.565051411381232,20.163933188604204,17.911621703699225,19.411240393380268,33.40935999312004,19.96854111618318,16.799872706018025,33.17144997757849,15.449773688111524,17.008083888429848,32.338439090188224,13.77178839035136,25.310187443767315,19.441789842557093,15.289615600196814,25.659143682628642,21.657079979977294,25.810599353471154,19.406215496307286,19.943888160484025,24.027441437459878,24.421266485449845,28.366003574493526,22.07739936976015,22.64029961873862,25.497727722524072,26.697612426364778,16.851666450709246,19.17206217952466,29.028266680681106,32.71828980817705,22.259918118829635,28.54101838799498,22.480852495443976,21.222396668766574,16.28313498137496,20.826698553985505,24.332184063119165,20.158503431555353,33.81934978489208,22.56917370693515,25.854694785426886,28.672941974866276,33.41022801160631,71.88214305091272,17.640180045122573,23.680183491035315,20.118963028173496,20.597905825417687,34.21872652868443,18.901755635585996,16.28145440232253,24.365259631404893,15.243584597825121,19.139279148547082,20.655766560201545,35.47651728441469,16.4500510319546,16.09886924843171,17.81491260697211,13.667471004753446,19.51000289235048,20.36976344012849,18.387357782717064
12.760660599366162,31.529084576636734,17.11590720629512,19.97044042308854,24.506839375509838,18.407446169215085,31.443385999383622,21.228836989921774,18.66023139970348,16.284379841504585,20.946708820276992,24.604348793951182,19.412734112857866,26.967130030411116,25.123835409045668,16.434290051887725,38.5883515818076,15.218246496964248,17.024558331346807,30.27483228152659,13.422993858181751,26.577182732020376,18.08717614327972,16.054345366403627,24.905772008706066,21.589209338022663,29.428487456511817,19.16496774085513,19.608370803908425,21.242898068363925,25.498276714668112,28.983554092674016,21.962848157492953,24.551542469690773,24.191976891731723,19.86404167682418,18.754350743196106,21.08624643494356,25.414288583601927,35.61408844929139,22.130476060910166,20.49117533261932,27.71505276058091,27.762813283028954,15.242824636018364,21.133786350900436,23.57072468181127,14.038589176043748,23.715169069215023,22.60337559628376,25.20691941651269,25.16238980974909,33.61869776960208,71.09259957783614,15.206790360917603,24.170226346158323,19.897236926900565,20.830755905139036,38.397522456941275,16.354126143338267,16.460690459641373,27.01110988139679,14.572811110410836,23.68059938254251,22.478735297867498,34.93359211149699,15.896160964444356,12.92831841060375,18.330481596244027,14.982912244545496,18.951119483441822,20.94804390235872,18.70678601254426
13.117042539013426,25.5657752456294,15.333987169631639,21.229883385755304,26.58486584429266,22.77927141699293,43.23936742554613,22.452698682796612,17.876832577053012,17.262953830307108,21.02077513003037,22.649515800934207,19.69857078609209,25.000685685775203,23.778059586172553,16.814739519627036,38.644300615062704,15.045213609944053,21.23683911931096,24.812805771938663,13.99144115393435,24.731106084686566,18.08535422253137,16.498560159507978,24.638733043130397,22.03088041875505,26.329670936721676,19.87963994714677,20.805395927653542,21.648414270047727,23.965190740217395,28.405541988134143,19.654121556353136,26.92493556349826,24.89695802375172,21.130842745163648,18.029063941101416,27.953311704541115,29.733788896754653,30.322019337510035,22.91402952135197,21.751287503904617,17.939613929190532,24.293727474657178,16.171372822518165,22.502678438853504,23.808332141728606,13.886717226078298,26.070276555964853,24.203164974738378,26.05525091494718,25.53365424981762,32.38326656314939,70.45546461721662,15.370056491410475,23.331598946418417,20.102354525832258,21.2788016460632,37.870147162364326,20.25792577364116,16.775424996186185,29.45554758416758,15.195088972284822,20.12245825964696,21.446563673585935,34.54917547628435,16.041153054226026,14.231458837278225,17.906226056454546,14.85117194509023,20.436075365848186,22.565182215456797,20.368499267720537
14.849054496990178,28.511324410873133,15.301699755603344,19.61060173647667,19.866443019435497,25.004232139880916,44.72506757261256,22.764114502499126,19.167604337906322,18.451597015473567,19.909446321105026,21.14114078784601,19.631930025360578,31.501464448828184,28.9876984948491,17.967604043683846,38.84450730081852,15.420371437853271,19.732220343145425,29.26578447442931,14.337838833389224,36.08949484011579,17.249053667740075,14.634982544229684,30.222864774326943,21.593207050875808,26.221658035816596,20.23746983617872,22.004438399805284,21.83319970866516,25.073387195473757,26.163246731996722,20.800434294467017,28.826492392094664,26.149977668505347,21.455002548560305,19.244490237134873,18.87187335326611,31.880508588703734,25.444070920634477,22.370113179641034,27.3359143429655,18.067565632668103,19.913089217367812,15.748096540564791,19.804402509866144,24.552202878659525,20.013586234011893,26.803918333153405,24.53347720748045,23.770414184928836,26.224974857082486,33.15057623823464,55.70415534586392,16.03729102182313,22.919980039907987,20.810312360703133,21.34983705133412,38.479821260093054,16.874577272088448,16.4271977095675,28.607419298787327,15.731690902550167,21.198998402910338,19.162242501751756,34.045952326365814,16.2161424490161,15.65973824862769,17.071188189275297,14.978549724204584,19.061700332497256,23.817582248820397,20.28418462532525
15.561422371954233,27.99378644459375,13.217247806168395,21.161294680315667,17.59129034427023,22.685551417914244,44.257618203050285,22.79546068934147,19.567132261947727,17.074132484441193,20.37596907251968,21.43025262730191,20.010665999877176,20.382972259099528,28.864874546472052,16.150048605329427,38.38806607076852,15.179717710919538,17.357964197693203,24.542934117672146,13.930053664592768,25.01519328176868,16.617970060629435,14.41901234908875,32.927648463095665,21.481746675680665,26.170181921595734,20.8222257959097,21.740173523956827,22.15877345543219,25.309411999768002,29.559471191717673,23.9943681748605,29.827074281015747,25.59469492329528,19.625117218929795,18.785325291787498,22.65911399224834,25.7496278698255,29.997780848033155,22.492041632767336,20.773296063008214,18.9695247971553,20.26123657749273,14.973700450614121,20.109013971611304,25.09313459099224,14.595025935882564,26.306024924339592,22.873447546234306,24.46256798308486,28.083305663985755,33.25460091787312,58.44465840737346,15.666524989685914,22.952253870764704,21.6921698086608,19.598553973746096,34.73630420859777,17.5624563961097,15.665243759845213,35.335995847574466,14.204812010998067,24.352198429590384,19.259591608325316,35.24383713836663,16.69327859341298,14.106106433028188,18.67018688749389,13.778779567198804,18.6620402119673,22.13392130313483,23.666379088714496
