1533.05,268.65,895.75,498.65,1433.55,73.85,1554.3,,,58.75,92.9,151.8,563.9,117.1,,,,78.8,155.3,,181.95,24.85,,36.8
1537.05,272.5,898,516.4,1453.2,74.1,1556.95,,,59.4,93.95,152.95,567.85,118.75,,,,79.35,156.8,,183.2,24.95,,36.55
1550.65,276.9,900.35,517.15,1464.65,74.5,1582.05,,,61.2,94.45,160.3,550.7,116.75,,,,78.3,154.75,,183.35,24.15,,36.2
1568.6,274.15,916.65,506.6,1470.65,74.8,1642.4,,,65.2,94.35,159.25,553.4,117,,,,78.15,154.9,,181.75,24.6,,36.75
1546.5,278.5,901.95,509.65,1444.95,78.1,1630.25,,,65.75,107.6,164.8,564.45,119.5,,,,81.1,163.75,,183.85,25.7,,38.65
1540.6,275.6,917.9,505.55,1445.8,77.45,1633.9,,,65.3,112.5,164.3,585.45,120.75,,,,79.15,168.35,,197.05,25.45,,38.85
1544.3,272.75,916.95,500.85,1438.45,79.4,1632.95,,,65.15,112.05,165.6,589.15,120.7,,,,80.55,169.55,,194,25.6,,40.1
1534.8,297.8,905.45,518.85,1420.25,81.35,1626.85,,,65.9,112.55,164.55,571.4,120.05,,,,83,171.8,,192.85,25.95,,41.8
1532.2,298.55,908.3,504.5,1408.05,78.35,1608.75,,,64.95,116.4,166.95,561.15,118.35,,,,82.3,167.05,,191.15,25.4,,39.45
1534.8,302.95,907.35,511.2,1424.85,79.15,1615.45,,,65.15,118.55,165.65,555.4,118.9,,,,83.3,166.75,,194.35,25.75,,39.45
1535.75,300.6,906.85,518.2,1420.9,82,1602.5,,,64.95,118.05,168.5,559.3,118.9,,,,83.65,168.05,,192.2,26.3,,40.55
1551.8,298.65,927.65,526.35,1431.9,78,1598.4,,,65.15,117.15,168.4,561.95,119.3,,,,83.65,168.8,,191.2,26.15,,40.1
1546.4,300.2,936.8,516.9,1426.3,77.85,1577.3,,,65.25,116,173.25,561.4,118.35,,,,82.95,166.75,,195.1,26.05,,39.55
1551.65,296.55,954.65,503,1411.75,75.5,1483.1,,,64.35,114.9,173.8,556.55,117.1,,,,84.05,165.6,,190,25.8,,38.85
1553.4,301.8,973.3,500.1,1416.2,75.05,1472.05,,,63.7,117.25,181.8,563.9,117.45,,,,81.25,163.95,,191.25,24.65,,40.35
1559.65,302.65,959.85,501.5,1436.95,76.65,1483.4,,,63.35,115.35,179.65,562.6,117.45,,,,88.95,172.4,,193.3,25.3,,40.35
1557.15,309.75,951.2,502.8,1425.45,75.95,1454.65,,,63.4,114.8,176.65,564.25,116.95,,,,87.3,170.75,,197.1,26.2,,42
1557.1,307.95,942.85,492,1406.6,69.95,1401.15,,,61.6,111.1,174.7,552.15,116.15,,,,84.95,166.4,,193.4,26.15,,39.65
1561.25,307.05,937.35,501.7,1389.25,68.75,1430.1,,,60.65,112.35,169.35,555.45,115.5,,,,84.95,166.45,,191.45,26.25,,38.65
1576,303.85,941.25,502.3,1389.3,66.2,1405.8,,,59.75,110.45,164.05,544.85,119.45,,,,84.65,163.35,,191.35,25.75,,36.1
1569.1,306.05,940.25,500.6,1393.95,64.9,1403.15,,,58.4,107.85,168.15,524.5,118.8,,,,82.15,161.75,,190,25.6,,35.05
1566.75,306.7,936.1,499.3,1413.6,61,1425.05,,,56.85,107.3,167.5,524.35,118.4,,,,77.1,157.7,,184.45,25.25,,33.45
1617.15,317.7,956.5,507.45,1461.6,61.7,1464.25,,,57.4,110.85,168.3,545.6,117.3,,,,80.05,159.05,,186.75,25.7,,36.45
1626,321.55,965.05,511.45,1477.7,62.65,1493.6,,,58.35,112.55,171.9,516.55,117.95,,,,84.3,167.3,,193.75,27,,37.3
1631.9,314.9,968.55,507.25,1490.7,60.15,1438.3,,,57.15,108.75,165.2,508.15,117.25,,,,83.5,165.8,,189.45,26.9,,36.35
1629.05,321.4,961.95,514.4,1473.85,60.75,1438.35,,,57.95,110.35,167,509.5,116.65,,,,84.05,169.35,,189.75,27.7,,36.45
1636.2,326.45,966.05,514.05,1480.7,60,1431.35,,,57.55,111.45,171.15,527.7,115.95,,,,81.7,171.85,,191.1,28.15,,36.65
1628.6,320.1,962.65,509.3,1485.6,60.75,1444.6,,,57.85,116.1,173.75,550.1,118.5,,,,84.45,178.9,,200.45,28.45,,38.3
1634.25,318.15,965.25,508.05,1514.55,60.95,1481.75,,,58.7,114.3,173.25,550.85,121.85,,,,83.9,176.8,,201.5,28.85,,38.7
1635.55,319.75,967,513.65,1505.25,60.75,1523.55,,,59.15,114.15,172.3,542.95,127,,,,83.9,175.65,,200,28.5,,37.9
1638.95,318.95,966.4,510.2,1511,59.85,1506.15,,,59.05,112.5,169.85,542.8,127.95,,,,83.3,173.45,,196.7,27.6,,37.3
1640.8,324.7,968.65,514.2,1516.95,60.2,1493.75,,,59.05,115,173.35,549.45,128.15,,,,82.85,175.95,,202.85,28.35,,37.85
1644.75,320.2,978.85,515.75,1524.1,59.4,1476.2,,,58.8,116.3,173.75,544.65,130.1,,,,83.9,173.55,,203.75,28,,37.55
1666.8,322.15,985.1,513.65,1526.85,59.9,1488.8,,,58.7,116.85,174.8,537.6,129.9,,,,83.7,173.7,,205.35,28.2,,38.5
1668.75,315.75,976.7,507.5,1505.8,58.3,1483.6,,,57.95,114.1,174.65,527.8,129.05,,,,85.05,170.7,,202.8,27.95,,38.3
1676.7,314.85,974.2,506.45,1492.15,57.4,1493.85,,,57.9,114.9,174.75,516.35,133.95,,,,85.8,173.35,,206.6,28.6,,38.1
1671.2,319.05,968.05,509.5,1500.1,60.05,1449,,,58,116.3,192.3,518.1,145.45,,,,88.05,174.05,,206.35,29.05,,41.05
1664.35,316.75,962.6,507.6,1491,59.45,1446.15,,,57.9,119,179.05,514,140.95,,,,89.85,175.2,,209.55,29.25,,40.55
1669.25,316.5,982.65,510.45,1498.9,58.95,1443.5,,,57.3,120.9,182.65,515,148.85,,,,89.65,177.3,,210.7,29.5,,40.2
1692.9,320.6,987.55,520.15,1511.35,57.1,1430.95,,,57.2,119.25,183.4,509.35,149.95,,,,94,176.9,,209.35,29.65,,40.75
1686.55,292.45,983.05,511.85,1514.95,55.9,1447.05,,,57.25,118.75,178.6,509.65,149.5,,,,95.45,176.8,,209.9,29.35,,39.75
1698.7,291.1,991.95,507.75,1494.35,56.9,1432.7,,,57.15,116.7,180.85,512.2,145.5,,,,95,174.3,,208.85,29.5,,40.65
1698,289.6,997.9,508,1490.65,56.95,1452,,,57.15,117.5,179.75,511.7,144.15,,,,93.5,171.7,,207.3,28.85,,39.5
1678.65,291.85,985.2,504.65,1491.4,56.25,1435.4,,,56.85,115.05,179.35,505.85,141.75,,,,90.55,164.95,,199.85,28.05,,38.4
1667.65,287.9,974.75,492.85,1490.15,55.15,1415.5,,,55.7,112.6,178.85,508.95,139.45,,,,89.8,160.75,,193.85,27.55,,37.05
1666.45,290.35,972.2,492,1490.65,54.05,1449.7,,,55.3,111.95,177.5,505.35,142.15,,,,88.7,161.85,,196.75,27.5,,37.15
1663.05,293.25,948.35,512.1,1479.55,53.4,1438.5,,,54.9,113,182.2,501.8,146.3,,,,87.8,162.85,,196.2,27.75,,38.15
1652.05,290.15,955.75,517.35,1478.95,53.5,1463.5,,,54.7,112.85,176.85,507.75,144.7,,,,85.15,163,,198.6,27.75,,39.4
1658.6,290.05,948.85,517.25,1490.95,53.95,1492.75,,,54.95,112.3,180.8,517.7,144.65,,,,85.15,164.7,,192.95,27.75,,40.05
1653.35,289.5,958.8,508.4,1497.8,53.5,1485.05,,,56.65,112.25,182.1,521.8,144.25,,,,85.05,163.75,,193.2,27.5,,39.65
1648.75,292.85,959.85,513.9,1516.35,55.5,1505.95,,,62.35,114.85,179.6,524.25,143.7,,,,86.3,166.75,,194.45,27.7,,40.35
1658.15,293.75,958.1,509.5,1519.55,57.4,1504.05,,,63.3,115.55,180,524.85,145.5,,,,86.95,164,,193.75,28.4,,40.7
1667.2,289.7,964.7,503.15,1526.3,56.35,1505.75,,,64.7,115.9,181.55,527,143.9,,,,85.6,165.8,,193.3,28.2,,39.7
1676.35,291.45,968,509.95,1560.35,58.1,1512.9,541.65,,65.2,114.5,184.8,532.6,143.55,,,,87,167.45,,194.7,28.8,,39.95
1680.4,289.65,958.75,506.8,1560.7,56.35,1514.8,567.25,,62,113.95,183.5,532.05,141.95,,,,85.95,163.9,,191.55,27.7,,42.25
1681.25,292.35,956.65,506.75,1577,57,1515.45,629.55,,63.85,115.1,183.05,533.75,138,,,,85.65,165.6,,196,28.25,,43.05
1683.55,297.9,962.1,511.9,1579.9,56.95,1582,691.15,,62.75,115.15,174.15,546.35,141.1,,,,85.2,165.3,,198.45,28.4,,42.55
1679.95,298.25,977.2,512.95,1574.5,57.15,1564.6,598.8,,62.75,115.8,172.45,540.75,136.4,,,,84.2,165.75,,202.1,28.55,,42.35
1682.35,303.5,979.7,510.5,1581.05,58.05,1547.45,596.1,,61.65,114.1,169.6,529.45,137.45,,,,83.4,158.65,,198.6,28.5,,42
