58.68610764,349.9577637,589.2999878,213.4250031,351.1187439,402.3999939,126.6454544,162.7649994,650.4000244,198.25,316.5878906,44.24284363,,132.4333344,58.62521362,210.875,,448.4666748,,98.40000153,158.9600067,259.0299988,938.9000244,,247.6000061,41.26836014,149.6250305,175.1499939,1154,4038.949951,53.69499969,172.2333374,114.6999969,337,131.7916718,75.00001526,115.25,32.4978447,181.9978943,312.1499939,,,141,,157.1000061,42.10833359,112.25,374.6038818,62.65000153,638.1500244,223.1499939,156.25,1475.5,142.9750061,100.4499969,226.4499969,133.6399994,173.2613831,179.1999969,390.7999878,2124.850098,149.5299988,320.75,,,80.08333588,,,,77.06999969,1569.599976,90.94999695,,669.4500122,85.06626129,50.63000107,71.51094818,72.51566315,153.25,552.5999756,460.5499878,,98.94000244,581.7000122,356.1861877,78.65000153,46.36999893,73.34999847,30.6428566,84.66666412,172.8999939,135.3999939,7.350543022,,,6738.549805,,99.01999664,22.54999924,281.1000061
59.31285858,358.92276,598.7999878,219.5749969,358.0375061,407.9500122,131.9636383,170.5650024,665.2000122,196.5500031,329.304657,44.04358673,,133.5666656,59.55307388,224.9750061,,471.4888916,,100.8000031,167.5099945,265.230011,952.7999878,,249.7250061,42.85503769,156.1875458,179.5500031,1175.650024,4098.850098,58.88000107,175.4666595,120.3000031,332.2000122,133.625,75.67501831,119.8499985,34.47477341,191.8917694,327.2000122,,,142.25,,163.4499969,41.79166412,115.5500031,380.2428589,66.55000305,667.0499878,223.6499939,154.8999939,1494.5,149.9875031,100.9000015,242.6000061,140.0500031,177.2082367,191.4499969,391.9500122,2149.899902,156.5599976,327.9500122,,,78.79166412,,,,80.33000183,1606.050049,94.55000305,,689.2000122,89.40883636,52.54000092,72.37789917,73.63128662,160.4199982,557.1500244,486.7999878,,102.4400024,593.5,373.7912292,82.25,49.18000031,76.05000305,31.23214149,87.30000305,175.1000061,136,7.342446804,,,6850.75,,101.3099976,23.60000038,287.0499878
59.74481201,354.712677,586.5,221.6499939,356.7999878,395.4500122,135.1090851,169.6049957,660.9500122,199.6499939,318.0110779,42.63345718,,133.0333405,58.80981064,219.6750031,,475.4888916,,104.5999985,169.6300049,267.4949951,948.25,,250.625,41.09642792,156.8437958,177.8000031,1141.900024,4120.899902,58.58000183,177.8000031,122.8499985,319.5249939,133.4583282,76.12501526,123.5,34.67485046,199.0648346,326.7000122,,,142,,165.75,42.09999847,118.3000031,372.9385376,65.40000153,664.5,224.1000061,150.25,1425.550049,151.1000061,101.0999985,243.1499939,140.2100067,180.3557129,187.1000061,391.9500122,2134.199951,152.5800018,330.8500061,,,78.44999695,,,,82.01000214,1591.199951,95.40000153,,649.0999756,88.68507385,51.45999908,74.33472443,73.94065857,159.7200012,568.2000122,477.0499878,,112.2300034,596,376.709198,82.69999695,48.20999908,76.75,31.73214149,88.06666565,174.25,134.9250031,7.482766151,,,6898.049805,,98.12999725,26.25,280.6499939
59.71093369,346.4658508,586,221.8249969,355.0187378,393.3500061,136.0181885,169.2449951,670.2999878,199.8999939,316.2206421,40.93976974,,133.1999969,58.97983932,222.7250061,,483.4666748,,103.6875,174.1300049,267.1700134,933.4500122,,249.9250031,41.31748199,155.6062927,176.4499969,1150.099976,4108,58.20500183,174.5,126.6999969,325.0750122,130.6666718,75.97502136,122.75,34.54623032,199.9552765,320.5499878,,,142.6000061,,164,42.19166565,116.4000015,372.1949463,64.44999695,660.4500122,219.75,153.75,1468.599976,148.8374939,100.0500031,247.1499939,138.9199982,177.4080658,179.8999939,386.2000122,2093.699951,151.2350006,335,,,76.65000153,,,,82.11000061,1581.650024,93.09999847,,652.8499756,90.42211151,51.11999893,74.33472443,71.43753815,165.3600006,571.4000244,481.6499939,,105.6800003,594.2000122,371.1650696,83.90000153,49.56999969,77.15000153,31.4642849,88.5,171.6000061,134.4375,7.434194088,,,6986.75,,100,26.60000038,282
59.9565506,355.4060974,584.7000122,226.6499939,354.0187378,396.7999878,136.6727295,167.2749939,670.4000244,198.3000031,303.5038452,41.16201782,,134.7333374,57.32329178,226.9750061,,480.6666565,,104.3874969,170.6999969,266.0599976,949.75,,249.9750061,41.44028854,152.1562805,172.8999939,1150.599976,4129.399902,56.45999908,170.4333344,127.6999969,327.7999878,130.7916718,74.81251526,123.6500015,34.64626694,201.4393616,318.0499878,,,143.1000061,,165.4499969,42.625,118.6999969,374.665863,64.44999695,667.2000122,221.5749969,153.6999969,1456.75,149.7375031,98.80000305,240.8999939,140.4499969,177.8577118,174.5500031,385.1749878,2135.300049,149.3699951,338.4500122,,,79.41666412,,,,82.41999817,1600.550049,93.5,,644.1500244,88.58857727,50.59000015,75.22644806,71.40940857,162.4600067,570.9000244,466.25,,104.9000015,582.9500122,368.2471008,83.40000153,49.95999908,76.84999847,32,88.53333282,168.1999969,132.1374969,7.407209873,,,7050.200195,,100.0100021,26.75,276.6499939
59.83797836,349.8091431,585.6749878,227.8500061,354.5687561,393.4500122,135.9636383,163.7250061,663.25,204.6499939,294.2302551,41.04705811,,134.6666718,59.27131271,226.6000061,,483.6000061,,103.7375031,171.6399994,267.5750122,971.0499878,,252.75,42.16239929,150.4312897,175.5500031,1151.75,4105.350098,57.22999954,171.4666595,132.1999969,326.5249939,130.7916718,76.05001831,123.5500031,34.46524811,198.4711914,313.8999939,,,143.5500031,,162.25,42.53333282,117.8499985,378.4923096,65.25,678.9000244,225.0249939,152.1499939,1422.349976,150.9875031,97.75,245.6499939,139.1699982,178.0575562,177.8999939,396.125,2081.949951,148.0700073,344.6499939,,,78.17500305,,,,82.83999634,1600.050049,93.09999847,,645,90.08435059,51.02999878,75.59799957,71.3719101,164.9400024,580.0999756,478.6499939,,102.7399979,600.2999878,384.684967,84.59999847,49.79999924,77.30000305,32.3571434,91.2666626,170.0500031,133.9250031,7.264193058,,,6987.5,,97.41999817,34.75,274.6499939
60.56636429,364.6435547,582.7000122,229.8500061,357.9500122,395.4500122,140.8181763,170.2599945,684,201.8000031,303.3202209,43.43048859,,136.7666626,60.9424324,233.25,,503.9111023,,104.9749985,178.9499969,265.6549988,986.3499756,,258.1749878,42.89924622,151.3312836,180.8500061,1164.949951,4101.75,63.00500107,174.1333313,136.4499969,344.6000061,131.6666718,76.95001984,125.1999969,35.41798401,202.9234467,318.0499878,,,144.4499969,,167.6000061,43.11666489,123.1500015,380.2661133,69.19999695,707.1500244,223.5,152.1000061,1429.5,153.0749969,97.5,260.8999939,142.8800049,184.6522827,184.75,397.2000122,2080.600098,150.0050049,345.7999878,,,80.44999695,,,,83.63999939,1618.099976,93.94999695,,656.75,90.71161652,52.91999817,74.80535889,71.40003204,171.9600067,589.1500244,499.5499878,,104.6399994,620.9500122,401.3173523,86.94999695,52.86000061,79.94999695,33.19642639,96.8666687,178.6000061,133.9875031,7.409907818,,,7058.75,,97.05999756,33.25,279.5
60.82892227,370.611969,568.5,231.3249969,353.3250122,392.5,141.845459,172.6950073,680.9500122,203,299.0047913,48.12836838,,135.5333405,63.2888031,232.625,,509.8222351,,103.8249969,186.7299957,272.0299988,987.9000244,,260.3250122,43.0810051,150.4875336,183.8000031,1137.75,4062.25,63.88499832,173.0666656,137.0500031,340.1749878,133.0833282,75.15001678,126.1999969,36.48981476,202.7255707,320.3999939,,,145.5,,176.9499969,44.11666489,130.3500061,372.3421021,77.25,704.4500122,221.1750031,150.4499969,1456.900024,155.3125,97,272.5499878,144.0800018,184.2026367,190.8999939,395.9249878,2066.550049,149.9850006,340.5499878,,,84.58333588,,,,82.73999786,1650.75,92.90000153,,654.0999756,89.45709229,52.40000153,75.72184753,71.30628204,176.0899963,608.5999756,488.2999878,,108.1200027,639.9500122,396.9890442,87.59999847,54.45999908,80.15000153,35.1071434,95.8666687,186.6499939,138.2624969,7.388320923,,,7111.049805,,93.93000031,32.70000076,279.8999939
60.85433197,364.9902649,544.75,233.3249969,323.53125,394.0499878,142.0727234,176.4400024,687.4000244,208,299.7393188,49.22428513,,136.6333313,63.10905838,233.625,,503.0222168,,101.4375,188.1000061,273.6300049,994.5,,260.0249939,44.78066635,146.7937927,184.1999969,1146.900024,3958.649902,63.15999985,171.8666687,132.6499939,343,134.0416718,75.41252136,125.5500031,37.04716492,204.0117645,325.6499939,,,145.8000031,,186.1999969,44.47499847,132.6999969,380.7773132,81.09999847,717.25,219.0500031,150.8999939,1475.599976,149.1000061,96.55000305,285.3999939,145.6399994,183.3533173,191.8500061,389.2999878,2070.800049,152.2700043,338.9500122,,,85.40833282,,,,87.83999634,1657.5,92.90000153,,652.7999878,91.00112152,52.04000092,74.55765533,72.23441315,180.5700073,620.75,487.3999939,,115.3099976,678.2999878,401.6091614,90.34999847,56.11999893,83.05000305,35.07142639,94.23332977,192.3000031,138.2875061,7.714831829,,,7130.149902,,95,32.84999847,297.75
61.76905441,362.4642029,542.875,234.8000031,323.0249939,391.6499939,143.5363617,177.6100006,681.5499878,210,307.2224731,49.49251556,,138.0333405,62.87102127,236.2749939,,521.111084,,99.4375,187.9400024,277.2049866,977.0499878,,256.7999878,44.55960846,150.3750305,182.8000031,1164.449951,3943.149902,63.80500031,173.1333313,131.5500031,346.1749878,138.5,76.46251678,126.9499969,39.60526276,206.5841827,343.7999878,,,146.75,,186.4499969,44.54999924,133.3999939,383.9608459,80.59999847,722.7999878,219.4750061,151.5,1430.75,150.5,97,280.25,145.3999939,186.8005524,196.6000061,389.7250061,2075.949951,153.3200073,338.5,,,84.77500153,,,,85.30999756,1660.75,94.15000153,,651.2000122,92.78639984,53.08000183,75.2512207,70.02191162,178.9700012,626.9000244,503.2999878,,119.8700027,705.5999756,396.9404297,91.15000153,56.15999985,84,34.75,91.59999847,190.1999969,138.0249939,8.408329964,,,7132.950195,,94.79000092,32.70000076,287.8999939
